pair_id,group_id,enzyme_class,enz_ac,sub_ac,enz_gene,sub_gene,enzyme_type,label,source,pmid
DUB|Q9P275|Q16778,DUB|Q9P275,DUB,Q9P275,Q16778,USP36,HIST2H2BE,USP,1,UbiBrowser2,UBP44_HUMAN
DUB|Q9P275|Q9H6R0,DUB|Q9P275,DUB,Q9P275,Q9H6R0,USP36,DHX33,USP,1,UbiBrowser2,29273634
DUB|Q9P275|Q9Y570,DUB|Q9P275,DUB,Q9P275,Q9Y570,USP36,PPME1,USP,1,UbiBrowser2,29577269
DUB|Q9P2H5|P03372,DUB|Q9P2H5,DUB,Q9P2H5,P03372,USP35,ESR1,USP,1,UbiBrowser2,34131114
DUB|Q9P2H5|P21796,DUB|Q9P2H5,DUB,Q9P2H5,P21796,USP35,VDAC1,USP,1,UbiBrowser2,26445063
DUB|Q9P2H5|Q8NFZ5,DUB|Q9P2H5,DUB,Q9P2H5,Q8NFZ5,USP35,TNIP2,USP,1,UbiBrowser2,26348204
DUB|Q9P2H5|Q96GD4,DUB|Q9P2H5,DUB,Q9P2H5,Q96GD4,USP35,AURKB,USP,1,UbiBrowser2,29764563
DUB|Q9UGI0|Q15910,DUB|Q9UGI0,DUB,Q9UGI0,Q15910,ZRANB1,EZH2,OTU,1,UbiBrowser2,29669287
DUB|Q9UGI0|Q8NEB9,DUB|Q9UGI0,DUB,Q9UGI0,Q8NEB9,ZRANB1,PIK3C3,OTU,1,UbiBrowser2,33637724
DUB|Q9UGI0|Q9P2Y5,DUB|Q9UGI0,DUB,Q9UGI0,Q9P2Y5,ZRANB1,UVRAG,OTU,1,UbiBrowser2,30686098
DUB|Q9UGI0|Q9ULT8,DUB|Q9UGI0,DUB,Q9UGI0,Q9ULT8,ZRANB1,HECTD1,OTU,1,UbiBrowser2,33853758
DUB|Q9UHP3|O00463,DUB|Q9UHP3,DUB,Q9UHP3,O00463,USP25,TRAF5,USP,1,UbiBrowser2,23042150
DUB|Q9UHP3|O95271,DUB|Q9UHP3,DUB,Q9UHP3,O95271,USP25,TNKS,USP,1,UbiBrowser2,28619731
DUB|Q9UHP3|P04234,DUB|Q9UHP3,DUB,Q9UHP3,P04234,USP25,CD3D,USP,1,UbiBrowser2,22590560
DUB|Q9UHP3|P05067,DUB|Q9UHP3,DUB,Q9UHP3,P05067,USP25,APP,USP,1,UbiBrowser2,22590560
DUB|Q9UHP3|P46531,DUB|Q9UHP3,DUB,Q9UHP3,P46531,USP25,NOTCH1,USP,1,UbiBrowser2,32578360
DUB|Q9UHP3|P50991,DUB|Q9UHP3,DUB,Q9UHP3,P50991,USP25,CCT4,USP,1,UbiBrowser2,25755282
DUB|Q9UHP3|Q13114,DUB|Q9UHP3,DUB,Q9UHP3,Q13114,USP25,TRAF3,USP,1,UbiBrowser2,23674823
DUB|Q9UHP3|Q8N4S9,DUB|Q9UHP3,DUB,Q9UHP3,Q8N4S9,USP25,MARVELD2,USP,1,UbiBrowser2,25755282
DUB|Q9UHP3|Q9Y4K3,DUB|Q9UHP3,DUB,Q9UHP3,Q9Y4K3,USP25,TRAF6,USP,1,UbiBrowser2,23042150
DUB|Q9UK80|O95760,DUB|Q9UK80,DUB,Q9UK80,O95760,USP21,IL33,USP,1,UbiBrowser2,25197364
DUB|Q9UK80|O95786,DUB|Q9UK80,DUB,Q9UK80,O95786,USP21,DDX58,USP,1,UbiBrowser2,27341175
DUB|Q9UK80|P0C0S8,DUB|Q9UK80,DUB,Q9UK80,P0C0S8,USP21,HIST1H2AM,USP,1,UbiBrowser2,27190257
DUB|Q9UK80|P15407,DUB|Q9UK80,DUB,Q9UK80,P15407,USP21,FOSL1,USP,1,UbiBrowser2,31947604
DUB|Q9UK80|P23771,DUB|Q9UK80,DUB,Q9UK80,P23771,USP21,GATA3,USP,1,UbiBrowser2,28279784
DUB|Q9UK80|P36507,DUB|Q9UK80,DUB,Q9UK80,P36507,USP21,MAP2K2,USP,1,UbiBrowser2,29706623
DUB|Q9UK80|P51587,DUB|Q9UK80,DUB,Q9UK80,P51587,USP21,BRCA2,USP,1,UbiBrowser2,28743957
DUB|Q9UK80|Q08050,DUB|Q9UK80,DUB,Q9UK80,Q08050,USP21,FOXM1,USP,1,UbiBrowser2,30865895
DUB|Q9UK80|Q13546,DUB|Q9UK80,DUB,Q9UK80,Q13546,USP21,RIPK1,USP,1,UbiBrowser2,25680095
DUB|Q9UK80|Q15910,DUB|Q9UK80,DUB,Q9UK80,Q15910,USP21,EZH2,USP,1,UbiBrowser2,33389794
DUB|Q9UK80|Q16777,DUB|Q9UK80,DUB,Q9UK80,Q16777,USP21,HIST2H2AC,USP,1,UbiBrowser2,21179169
DUB|Q9UK80|Q86WV6,DUB|Q9UK80,DUB,Q9UK80,Q86WV6,USP21,TMEM173,USP,1,UbiBrowser2,28254948
DUB|Q9UK80|Q9BZS1,DUB|Q9UK80,DUB,Q9UK80,Q9BZS1,USP21,FOXP3,USP,1,UbiBrowser2,27857073
DUB|Q9UK80|Q9H9S0,DUB|Q9UK80,DUB,Q9UK80,Q9H9S0,USP21,NANOG,USP,1,UbiBrowser2,28279784
DUB|Q9UK80|Q9UIF9,DUB|Q9UK80,DUB,Q9UK80,Q9UIF9,USP21,BAZ2A,USP,1,UbiBrowser2,UBP21_HUMAN
DUB|Q9UMW8|O43318,DUB|Q9UMW8,DUB,Q9UMW8,O43318,USP18,MAP3K7,USP,1,UbiBrowser2,26240016
DUB|Q9UMW8|O95863,DUB|Q9UMW8,DUB,Q9UMW8,O95863,USP18,SNAI1,USP,1,UbiBrowser2,32742193
DUB|Q9UMW8|P05161,DUB|Q9UMW8,DUB,Q9UMW8,P05161,USP18,ISG15,USP,1,UbiBrowser2,28242811
DUB|Q9UMW8|P46531,DUB|Q9UMW8,DUB,Q9UMW8,P46531,USP18,NOTCH1,USP,1,UbiBrowser2,33051403
DUB|Q9UMW8|P49116,DUB|Q9UMW8,DUB,Q9UMW8,P49116,USP18,NR2C2,USP,1,UbiBrowser2,26240016
DUB|Q9UMW8|P60484,DUB|Q9UMW8,DUB,Q9UMW8,P60484,USP18,PTEN,USP,1,UbiBrowser2,29142505
DUB|Q9UMW8|Q15672,DUB|Q9UMW8,DUB,Q9UMW8,Q15672,USP18,TWIST1,USP,1,UbiBrowser2,32368392
DUB|Q9UMW8|Q15750,DUB|Q9UMW8,DUB,Q9UMW8,Q15750,USP18,TAB1,USP,1,UbiBrowser2,23825189
DUB|Q9UMW8|Q9C0B1,DUB|Q9UMW8,DUB,Q9UMW8,Q9C0B1,USP18,FTO,USP,1,UbiBrowser2,33461172
DUB|Q9UMW8|Q9Y6K9,DUB|Q9UMW8,DUB,Q9UMW8,Q9Y6K9,USP18,IKBKG,USP,1,UbiBrowser2,26240016
DUB|Q9UPT9|O60341,DUB|Q9UPT9,DUB,Q9UPT9,O60341,USP22,KDM1A,USP,1,UbiBrowser2,27919796
DUB|Q9UPT9|O75461,DUB|Q9UPT9,DUB,Q9UPT9,O75461,USP22,E2F6,USP,1,UbiBrowser2,34339800
DUB|Q9UPT9|P00533,DUB|Q9UPT9,DUB,Q9UPT9,P00533,USP22,EGFR,USP,1,UbiBrowser2,29981430
DUB|Q9UPT9|P01106,DUB|Q9UPT9,DUB,Q9UPT9,P01106,USP22,MYC,USP,1,UbiBrowser2,28279784
DUB|Q9UPT9|P09467,DUB|Q9UPT9,DUB,Q9UPT9,P09467,USP22,FBP1,USP,1,UbiBrowser2,27775833
DUB|Q9UPT9|P0C0S8,DUB|Q9UPT9,DUB,Q9UPT9,P0C0S8,USP22,HIST1H2AM,USP,1,UbiBrowser2,26880980
DUB|Q9UPT9|P14635,DUB|Q9UPT9,DUB,Q9UPT9,P14635,USP22,CCNB1,USP,1,UbiBrowser2,27030811
DUB|Q9UPT9|P14780,DUB|Q9UPT9,DUB,Q9UPT9,P14780,USP22,MMP9,USP,1,UbiBrowser2,28279784
DUB|Q9UPT9|P35226,DUB|Q9UPT9,DUB,Q9UPT9,P35226,USP22,BMI1,USP,1,UbiBrowser2,29788550
DUB|Q9UPT9|P35354,DUB|Q9UPT9,DUB,Q9UPT9,P35354,USP22,PTGS2,USP,1,UbiBrowser2,25817787
DUB|Q9UPT9|P46937,DUB|Q9UPT9,DUB,Q9UPT9,P46937,USP22,YAP1,USP,1,UbiBrowser2,33777217
DUB|Q9UPT9|P48431,DUB|Q9UPT9,DUB,Q9UPT9,P48431,USP22,SOX2,USP,1,UbiBrowser2,28279784
DUB|Q9UPT9|P54274,DUB|Q9UPT9,DUB,Q9UPT9,P54274,USP22,TERF1,USP,1,UbiBrowser2,27775833
DUB|Q9UPT9|P62807,DUB|Q9UPT9,DUB,Q9UPT9,P62807,USP22,HIST1H2BI,USP,1,UbiBrowser2,27775833
DUB|Q9UPT9|Q13469,DUB|Q9UPT9,DUB,Q9UPT9,Q13469,USP22,NFATC2,USP,1,UbiBrowser2,27775833
DUB|Q9UPT9|Q14469,DUB|Q9UPT9,DUB,Q9UPT9,Q14469,USP22,HES1,USP,1,UbiBrowser2,27341175
DUB|Q9UPT9|Q15465,DUB|Q9UPT9,DUB,Q9UPT9,Q15465,USP22,SHH,USP,1,UbiBrowser2,33568633
DUB|Q9UPT9|Q16665,DUB|Q9UPT9,DUB,Q9UPT9,Q16665,USP22,HIF1A,USP,1,UbiBrowser2,31776228
DUB|Q9UPT9|Q16777,DUB|Q9UPT9,DUB,Q9UPT9,Q16777,USP22,HIST2H2AC,USP,1,UbiBrowser2,UBP22_HUMAN
DUB|Q9UPT9|Q16778,DUB|Q9UPT9,DUB,Q9UPT9,Q16778,USP22,HIST2H2BE,USP,1,UbiBrowser2,UBP36_HUMAN
DUB|Q9UPT9|Q86WV6,DUB|Q9UPT9,DUB,Q9UPT9,Q86WV6,USP22,TMEM173,USP,1,UbiBrowser2,29732405
DUB|Q9UPT9|Q92905,DUB|Q9UPT9,DUB,Q9UPT9,Q92905,USP22,COPS5,USP,1,UbiBrowser2,32665011
DUB|Q9UPT9|Q96EB6,DUB|Q9UPT9,DUB,Q9UPT9,Q96EB6,USP22,SIRT1,USP,1,UbiBrowser2,27919796
DUB|Q9UPT9|Q9NZQ7,DUB|Q9UPT9,DUB,Q9UPT9,Q9NZQ7,USP22,CD274,USP,1,UbiBrowser2,31399419
DUB|Q9UPU5|O75385,DUB|Q9UPU5,DUB,Q9UPU5,O75385,USP24,ULK1,USP,1,UbiBrowser2,30957634
DUB|Q9UPU5|P04637,DUB|Q9UPU5,DUB,Q9UPU5,P04637,USP24,TP53,USP,1,UbiBrowser2,28801249
DUB|Q9UPU5|Q92466,DUB|Q9UPU5,DUB,Q9UPU5,Q92466,USP24,DDB2,USP,1,UbiBrowser2,27316462
DUB|Q9Y2K6|O43623,DUB|Q9Y2K6,DUB,Q9Y2K6,O43623,USP20,SNAI2,USP,1,UbiBrowser2,32943575
DUB|Q9Y2K6|O75385,DUB|Q9Y2K6,DUB,Q9Y2K6,O75385,USP20,ULK1,USP,1,UbiBrowser2,30126257
DUB|Q9Y2K6|O75943,DUB|Q9Y2K6,DUB,Q9Y2K6,O75943,USP20,RAD17,USP,1,UbiBrowser2,24923443
DUB|Q9Y2K6|P07550,DUB|Q9Y2K6,DUB,Q9Y2K6,P07550,USP20,ADRB2,USP,1,UbiBrowser2,26445063
DUB|Q9Y2K6|P14618,DUB|Q9Y2K6,DUB,Q9Y2K6,P14618,USP20,PKM,USP,1,UbiBrowser2,25708858
DUB|Q9Y2K6|P35222,DUB|Q9Y2K6,DUB,Q9Y2K6,P35222,USP20,CTNNB1,USP,1,UbiBrowser2,29867130
DUB|Q9Y2K6|Q13501,DUB|Q9Y2K6,DUB,Q9Y2K6,Q13501,USP20,SQSTM1,USP,1,UbiBrowser2,32354117
DUB|Q9Y2K6|Q13546,DUB|Q9Y2K6,DUB,Q9Y2K6,Q13546,USP20,RIPK1,USP,1,UbiBrowser2,30354204
DUB|Q9Y2K6|Q16659,DUB|Q9Y2K6,DUB,Q9Y2K6,Q16659,USP20,MAPK6,USP,1,UbiBrowser2,28167606
DUB|Q9Y2K6|Q16665,DUB|Q9Y2K6,DUB,Q9Y2K6,Q16665,USP20,HIF1A,USP,1,UbiBrowser2,23750477
DUB|Q9Y2K6|Q86WV6,DUB|Q9Y2K6,DUB,Q9Y2K6,Q86WV6,USP20,TMEM173,USP,1,UbiBrowser2,27801882
DUB|Q9Y2K6|Q92813,DUB|Q9Y2K6,DUB,Q9Y2K6,Q92813,USP20,DIO2,USP,1,UbiBrowser2,22967761
DUB|Q9Y2K6|Q9HAW4,DUB|Q9Y2K6,DUB,Q9Y2K6,Q9HAW4,USP20,CLSPN,USP,1,UbiBrowser2,25355518
DUB|Q9Y2K6|Q9Y4K3,DUB|Q9Y2K6,DUB,Q9Y2K6,Q9Y4K3,USP20,TRAF6,USP,1,UbiBrowser2,26839314
DUB|Q9Y4E8|O15111,DUB|Q9Y4E8,DUB,Q9Y4E8,O15111,USP15,CHUK,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|O43541,DUB|Q9Y4E8,DUB,Q9Y4E8,O43541,USP15,SMAD6,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|O95140,DUB|Q9Y4E8,DUB,Q9Y4E8,O95140,USP15,MFN2,USP,1,UbiBrowser2,UBP15_HUMAN
DUB|Q9Y4E8|O95786,DUB|Q9Y4E8,DUB,Q9Y4E8,O95786,USP15,DDX58,USP,1,UbiBrowser2,26061460
DUB|Q9Y4E8|P21796,DUB|Q9Y4E8,DUB,Q9Y4E8,P21796,USP15,VDAC1,USP,1,UbiBrowser2,26445063
DUB|Q9Y4E8|P25054,DUB|Q9Y4E8,DUB,Q9Y4E8,P25054,USP15,APC,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P25963,DUB|Q9Y4E8,DUB,Q9Y4E8,P25963,USP15,NFKBIA,USP,1,UbiBrowser2,UBP47_HUMAN
DUB|Q9Y4E8|P35222,DUB|Q9Y4E8,DUB,Q9Y4E8,P35222,USP15,CTNNB1,USP,1,UbiBrowser2,29080116
DUB|Q9Y4E8|P35659,DUB|Q9Y4E8,DUB,Q9Y4E8,P35659,USP15,DEK,USP,1,UbiBrowser2,34280614
DUB|Q9Y4E8|P36894,DUB|Q9Y4E8,DUB,Q9Y4E8,P36894,USP15,BMPR1A,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P36897,DUB|Q9Y4E8,DUB,Q9Y4E8,P36897,USP15,TGFBR1,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P42574,DUB|Q9Y4E8,DUB,Q9Y4E8,P42574,USP15,CASP3,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P51449,DUB|Q9Y4E8,DUB,Q9Y4E8,P51449,USP15,RORC,USP,1,UbiBrowser2,27430721
DUB|Q9Y4E8|P55212,DUB|Q9Y4E8,DUB,Q9Y4E8,P55212,USP15,CASP6,USP,1,UbiBrowser2,31952546
DUB|Q9Y4E8|P60842,DUB|Q9Y4E8,DUB,Q9Y4E8,P60842,USP15,EIF4A1,USP,1,UbiBrowser2,34422211
DUB|Q9Y4E8|P62807,DUB|Q9Y4E8,DUB,Q9Y4E8,P62807,USP15,HIST1H2BI,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P62877,DUB|Q9Y4E8,DUB,Q9Y4E8,P62877,USP15,RBX1,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|P84022,DUB|Q9Y4E8,DUB,Q9Y4E8,P84022,USP15,SMAD3,USP,1,UbiBrowser2,25317929
DUB|Q9Y4E8|Q00987,DUB|Q9Y4E8,DUB,Q9Y4E8,Q00987,USP15,MDM2,USP,1,UbiBrowser2,28801249
DUB|Q9Y4E8|Q04206,DUB|Q9Y4E8,DUB,Q9Y4E8,Q04206,USP15,RELA,USP,1,UbiBrowser2,30459344
DUB|Q9Y4E8|Q13127,DUB|Q9Y4E8,DUB,Q9Y4E8,Q13127,USP15,REST,USP,1,UbiBrowser2,28279784
DUB|Q9Y4E8|Q13451,DUB|Q9Y4E8,DUB,Q9Y4E8,Q13451,USP15,FKBP5,USP,1,UbiBrowser2,33135363
DUB|Q9Y4E8|Q13501,DUB|Q9Y4E8,DUB,Q9Y4E8,Q13501,USP15,SQSTM1,USP,1,UbiBrowser2,UBP13_HUMAN
DUB|Q9Y4E8|Q14145,DUB|Q9Y4E8,DUB,Q9Y4E8,Q14145,USP15,KEAP1,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|Q14258,DUB|Q9Y4E8,DUB,Q9Y4E8,Q14258,USP15,TRIM25,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|Q14494,DUB|Q9Y4E8,DUB,Q9Y4E8,Q14494,USP15,NFE2L1,USP,1,UbiBrowser2,27416755
DUB|Q9Y4E8|Q15020,DUB|Q9Y4E8,DUB,Q9Y4E8,Q15020,USP15,SART3,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|Q15796,DUB|Q9Y4E8,DUB,Q9Y4E8,Q15796,USP15,SMAD2,USP,1,UbiBrowser2,28245560
DUB|Q9Y4E8|Q15797,DUB|Q9Y4E8,DUB,Q9Y4E8,Q15797,USP15,SMAD1,USP,1,UbiBrowser2,28245560
DUB|Q9Y4E8|Q16656,DUB|Q9Y4E8,DUB,Q9Y4E8,Q16656,USP15,NRF1,USP,1,UbiBrowser2,27416755
DUB|Q9Y4E8|Q16778,DUB|Q9Y4E8,DUB,Q9Y4E8,Q16778,USP15,HIST2H2BE,USP,1,UbiBrowser2,24526689
DUB|Q9Y4E8|Q6N021,DUB|Q9Y4E8,DUB,Q9Y4E8,Q6N021,USP15,TET2,USP,1,UbiBrowser2,32948596
DUB|Q9Y4E8|Q7Z569,DUB|Q9Y4E8,DUB,Q9Y4E8,Q7Z569,USP15,BRAP,USP,1,UbiBrowser2,27775833
DUB|Q9Y4E8|Q8WWY3,DUB|Q9Y4E8,DUB,Q9Y4E8,Q8WWY3,USP15,PRPF31,USP,1,UbiBrowser2,28132030
DUB|Q9Y4E8|Q9H257,DUB|Q9Y4E8,DUB,Q9Y4E8,Q9H257,USP15,CARD9,USP,1,UbiBrowser2,33093067
DUB|Q9Y4E8|Q9HAU4,DUB|Q9Y4E8,DUB,Q9Y4E8,Q9HAU4,USP15,SMURF2,USP,1,UbiBrowser2,26435193
DUB|Q9Y4E8|Q9NVV4,DUB|Q9Y4E8,DUB,Q9Y4E8,Q9NVV4,USP15,MTPAP,USP,1,UbiBrowser2,32839293
DUB|Q9Y4E8|Q9UHD2,DUB|Q9Y4E8,DUB,Q9Y4E8,Q9UHD2,USP15,TBK1,USP,1,UbiBrowser2,32814047
DUB|Q9Y5E6|P19838,DUB|Q9Y5E6,DUB,Q9Y5E6,P19838,PCDHB3,NFKB1,Other,1,UbiBrowser2,29537081
DUB|Q9Y5K5|P25963,DUB|Q9Y5K5,DUB,Q9Y5K5,P25963,UCHL5,NFKBIA,UCH,1,UbiBrowser2,20634424
DUB|Q9Y5K5|P35228,DUB|Q9Y5K5,DUB,Q9Y5K5,P35228,UCHL5,NOS2,UCH,1,UbiBrowser2,20634424
DUB|Q9Y5K5|P36897,DUB|Q9Y5K5,DUB,Q9Y5K5,P36897,UCHL5,TGFBR1,UCH,1,UbiBrowser2,24756567
DUB|Q9Y5K5|Q01094,DUB|Q9Y5K5,DUB,Q9Y5K5,Q01094,UCHL5,E2F1,UCH,1,UbiBrowser2,26396186
DUB|Q9Y5K5|Q6P4R8,DUB|Q9Y5K5,DUB,Q9Y5K5,Q6P4R8,UCHL5,NFRKB,UCH,1,UbiBrowser2,32351584
DUB|Q9Y5K5|Q99835,DUB|Q9Y5K5,DUB,Q9Y5K5,Q99835,UCHL5,SMO,UCH,1,UbiBrowser2,28992318
DUB|Q9Y5K5|Q9UMS4,DUB|Q9Y5K5,DUB,Q9Y5K5,Q9UMS4,UCHL5,PRPF19,UCH,1,UbiBrowser2,23220010
DUB|Q9Y5T5|P01106,DUB|Q9Y5T5,DUB,Q9Y5T5,P01106,USP16,MYC,USP,1,UbiBrowser2,33546726
DUB|Q9Y5T5|P0C0S8,DUB|Q9Y5T5,DUB,Q9Y5T5,P0C0S8,USP16,HIST1H2AM,USP,1,UbiBrowser2,28778421
DUB|Q9Y5T5|P53350,DUB|Q9Y5T5,DUB,Q9Y5T5,P53350,USP16,PLK1,USP,1,UbiBrowser2,28188342
DUB|Q9Y5T5|P62979,DUB|Q9Y5T5,DUB,Q9Y5T5,P62979,USP16,RPS27A,USP,1,UbiBrowser2,32129764
DUB|Q9Y5T5|Q16777,DUB|Q9Y5T5,DUB,Q9Y5T5,Q16777,USP16,HIST2H2AC,USP,1,UbiBrowser2,UBP22_HUMAN
DUB|Q9Y5T5|Q16778,DUB|Q9Y5T5,DUB,Q9Y5T5,Q16778,USP16,HIST2H2BE,USP,1,UbiBrowser2,20730552
DUB|Q9Y5T5|Q9H9S0,DUB|Q9Y5T5,DUB,Q9Y5T5,Q9H9S0,USP16,NANOG,USP,1,UbiBrowser2,27919796
DUB|Q9Y6I4|O14757,DUB|Q9Y6I4,DUB,Q9Y6I4,O14757,USP3,CHEK1,USP,1,UbiBrowser2,29735693
DUB|Q9Y6I4|O95786,DUB|Q9Y6I4,DUB,Q9Y6I4,O95786,USP3,DDX58,USP,1,UbiBrowser2,24366338
DUB|Q9Y6I4|O95863,DUB|Q9Y6I4,DUB,Q9Y6I4,O95863,USP3,SNAI1,USP,1,UbiBrowser2,31266817
DUB|Q9Y6I4|P04198,DUB|Q9Y6I4,DUB,Q9Y6I4,P04198,USP3,MYCN,USP,1,UbiBrowser2,33767157
DUB|Q9Y6I4|P04637,DUB|Q9Y6I4,DUB,Q9Y6I4,P04637,USP3,TP53,USP,1,UbiBrowser2,28807825
DUB|Q9Y6I4|P0C0S8,DUB|Q9Y6I4,DUB,Q9Y6I4,P0C0S8,USP3,HIST1H2AM,USP,1,UbiBrowser2,28778421
DUB|Q9Y6I4|P16104,DUB|Q9Y6I4,DUB,Q9Y6I4,P16104,USP3,H2AFX,USP,1,UbiBrowser2,28031783
DUB|Q9Y6I4|P30304,DUB|Q9Y6I4,DUB,Q9Y6I4,P30304,USP3,CDC25A,USP,1,UbiBrowser2,32415280
DUB|Q9Y6I4|P62807,DUB|Q9Y6I4,DUB,Q9Y6I4,P62807,USP3,HIST1H2BI,USP,1,UbiBrowser2,17980597
DUB|Q9Y6I4|Q01860,DUB|Q9Y6I4,DUB,Q9Y6I4,Q01860,USP3,POU5F1,USP,1,UbiBrowser2,34070420
DUB|Q9Y6I4|Q13887,DUB|Q9Y6I4,DUB,Q9Y6I4,Q13887,USP3,KLF5,USP,1,UbiBrowser2,31624151
DUB|Q9Y6I4|Q15022,DUB|Q9Y6I4,DUB,Q9Y6I4,Q15022,USP3,SUZ12,USP,1,UbiBrowser2,31234902
DUB|Q9Y6I4|Q16777,DUB|Q9Y6I4,DUB,Q9Y6I4,Q16777,USP3,HIST2H2AC,USP,1,UbiBrowser2,24196443
DUB|Q9Y6I4|Q16778,DUB|Q9Y6I4,DUB,Q9Y6I4,Q16778,USP3,HIST2H2BE,USP,1,UbiBrowser2,17980597
DUB|Q9Y6I4|Q96RL1,DUB|Q9Y6I4,DUB,Q9Y6I4,Q96RL1,USP3,UIMC1,USP,1,UbiBrowser2,25121098
DUB|Q9Y6I4|Q9H9S0,DUB|Q9Y6I4,DUB,Q9Y6I4,Q9H9S0,USP3,NANOG,USP,1,UbiBrowser2,27919796
DUB|Q9Y6I4|Q9HAW4,DUB|Q9Y6I4,DUB,Q9Y6I4,Q9HAW4,USP3,CLSPN,USP,1,UbiBrowser2,31900278
